id,query_time,seconds_since_report,vehicle_id,lat,lon,direction
536,1535520240,25,401,34.083327,-118.217277,0.0
537,1535520240,14,421,34.053441,-118.235998,0.0
538,1535520240,5,407,34.131239,-117.948661,0.0
539,1535520240,25,452,34.033418,-118.155782,0.0
540,1535520240,5,426,34.093838,-118.210984,180.0
541,1535520240,105,404,34.152417,-118.114348,180.0
542,1535520240,25,453,34.044427,-118.211701,180.0
543,1535520240,5,427,34.135809,-117.906884,180.0
544,1535520240,114,402,34.033399,-118.158475,180.0
545,1535520240,14,424,34.047513,-118.22415,180.0
546,1535520240,36,425,34.140337,-118.02527,180.0
547,1535520240,5,405,34.132488,-117.975868,180.0
548,1535520240,5,451,34.046044,-118.216283,0.0
549,1535520240,5,403,34.056061,-118.234759,180.0
550,1535520240,14,454,34.109958,-118.180223,180.0
551,1535520240,25,408,34.14792,-118.077657,0.0
552,1535520240,25,422,34.033783,-118.192167,0.0
553,1535520240,5,409,34.133521,-118.148126,0.0
554,1535520420,207,423,34.033395,-118.154466,180.0
555,1535520420,241,406,34.136919,-117.891003,0.0
556,1535520420,25,401,34.083327,-118.217277,0.0
557,1535520420,14,421,34.053441,-118.235998,0.0
558,1535520420,5,407,34.131239,-117.948661,0.0
559,1535520420,25,452,34.033418,-118.155782,0.0
560,1535520420,5,426,34.093838,-118.210984,180.0
561,1535520420,105,404,34.152417,-118.114348,180.0
562,1535520420,25,453,34.044427,-118.211701,180.0
563,1535520420,5,427,34.135809,-117.906884,180.0
564,1535520420,114,402,34.033399,-118.158475,180.0
565,1535520420,14,424,34.047513,-118.22415,180.0
566,1535520420,36,425,34.140337,-118.02527,180.0
567,1535520420,5,405,34.132488,-117.975868,180.0
568,1535520420,5,451,34.046044,-118.216283,0.0
569,1535520420,5,403,34.056061,-118.234759,180.0
570,1535520420,14,454,34.109958,-118.180223,180.0
571,1535520420,25,408,34.14792,-118.077657,0.0
572,1535520420,25,422,34.033783,-118.192167,0.0
573,1535520420,5,409,34.133521,-118.148126,0.0
574,1535520600,3,401,34.109986,-118.194955,0.0
575,1535520600,3,421,34.074592,-118.22525,0.0
576,1535520600,3,429,34.132444,-117.988407,0.0
577,1535520600,14,407,34.136857,-117.891613,0.0
578,1535520600,33,452,34.0333759,-118.173907,0.0
579,1535520600,3,426,34.063061,-118.236103,180.0
580,1535520600,3,428,34.132488,-117.975868,0.0
581,1535520600,3,404,34.140317,-118.14815,180.0
582,1535520600,23,453,34.033386,-118.180208,180.0
583,1535520600,3,427,34.1324929,-117.975084,180.0
584,1535520600,231,402,34.033395,-118.154466,180.0
585,1535520600,14,424,34.034751,-118.192189,180.0
586,1535520600,23,425,34.148691,-118.086438,180.0
587,1535520600,3,405,34.148745,-118.039876,180.0
588,1535520600,23,451,34.051622,-118.23786,0.0
589,1535520600,33,403,34.047513,-118.22415,180.0
590,1535520600,3,454,34.094269,-118.210615,180.0
591,1535520600,33,408,34.133057,-118.003055,0.0
592,1535520600,14,422,34.047513,-118.22415,0.0
593,1535520600,115,409,34.1512,-118.1461,0.0
594,1535520780,80,423,34.033406,-118.155974,0.0
595,1535520780,11,406,34.13512,-117.909084,180.0
596,1535520780,11,401,34.111536,-118.172379,0.0
597,1535520780,11,421,34.0888459,-118.211755,0.0
598,1535520780,183,429,34.132444,-117.988407,0.0
599,1535520780,155,407,34.136919,-117.891003,0.0
600,1535520780,40,452,34.033783,-118.192167,0.0
601,1535520780,11,426,34.053178,-118.237752,180.0
602,1535520780,40,428,34.1308999,-117.947721,0.0
603,1535520780,27,404,34.127413,-118.147999,180.0
604,1535520780,20,453,34.03335,-118.162183,180.0
605,1535520780,11,427,34.133057,-118.003055,180.0
606,1535520780,27,424,34.033386,-118.180208,180.0
607,1535520780,63,425,34.152417,-118.114348,180.0
608,1535520780,20,405,34.148004,-118.07633,180.0
609,1535520780,27,451,34.057452,-118.23442,0.0
610,1535520780,20,403,34.043807,-118.209999,180.0
611,1535520780,54,454,34.083327,-118.217277,180.0
612,1535520780,11,408,34.1325379,-117.969233,0.0
613,1535520780,27,422,34.0501,-118.237901,0.0
614,1535520780,11,409,34.152505,-118.10424,0.0
615,1535520960,22,423,34.033319,-118.168064,0.0
616,1535520960,30,406,34.128676,-117.93575,180.0
617,1535520960,11,401,34.116257,-118.156545,0.0
618,1535520960,113,421,34.0984,-118.206467,0.0
619,1535520960,11,452,34.042898,-118.207917,0.0
620,1535520960,30,426,34.047861,-118.229378,180.0
621,1535520960,30,428,34.130966,-117.922589,0.0
622,1535520960,11,404,34.112344,-118.165047,180.0
623,1535520960,30,453,34.033418,-118.155782,180.0
624,1535520960,30,427,34.142982,-118.029333,180.0
625,1535520960,30,424,34.033352,-118.163801,180.0
626,1535520960,30,425,34.151845,-118.132701,180.0
627,1535520960,30,405,34.149532,-118.087822,180.0
628,1535520960,22,451,34.064796,-118.235546,0.0
629,1535520960,11,403,34.033783,-118.192167,180.0
630,1535520960,30,454,34.063861,-118.23584,180.0
631,1535520960,30,408,34.1308999,-117.947721,0.0
632,1535520960,30,422,34.055405,-118.234902,0.0
633,1535520960,22,409,34.14792,-118.077657,0.0
634,1535521140,10,423,34.03326,-118.191311,0.0
635,1535521140,10,406,34.132468,-117.979571,180.0
636,1535521140,18,401,34.133676,-118.148126,0.0
637,1535521140,10,421,34.109986,-118.194955,0.0
638,1535521140,18,407,34.135809,-117.906884,180.0
639,1535521140,10,452,34.046044,-118.216283,0.0
640,1535521140,10,426,34.046044,-118.216283,180.0
641,1535521140,10,428,34.136775,-117.899979,0.0
642,1535521140,25,404,34.109986,-118.194955,180.0
643,1535521140,170,453,34.033395,-118.154466,180.0
644,1535521140,73,427,34.148826,-118.053351,180.0
645,1535521140,65,402,34.033418,-118.155782,0.0
646,1535521140,10,424,34.033406,-118.155974,180.0
647,1535521140,25,425,34.140317,-118.14815,180.0
648,1535521140,104,405,34.152417,-118.114348,180.0
649,1535521140,25,451,34.083327,-118.217277,0.0
650,1535521140,10,403,34.033302,-118.171103,180.0
651,1535521140,18,454,34.055405,-118.234902,180.0
652,1535521140,10,408,34.133664,-117.913735,0.0
653,1535521140,104,422,34.057452,-118.23442,0.0
654,1535521140,10,409,34.142982,-118.029333,0.0
655,1535521322,29,423,34.036247,-118.19302,0.0
656,1535521322,10,406,34.13529,-118.011205,180.0
657,1535521322,29,401,34.140317,-118.14815,0.0
658,1535521322,10,421,34.112003,-118.170119,0.0
659,1535521322,10,429,34.132468,-117.979571,0.0
660,1535521322,10,407,34.128776,-117.934911,180.0
661,1535521322,56,452,34.047772,-118.227849,0.0
662,1535521322,10,426,34.036903,-118.19448,180.0
663,1535521322,151,428,34.136919,-117.891003,0.0
664,1535521322,10,404,34.098552,-118.206192,180.0
665,1535521322,36,427,34.148691,-118.086438,180.0
666,1535521322,18,402,34.033319,-118.168064,0.0
667,1535521322,159,424,34.033395,-118.154466,180.0
668,1535521322,18,425,34.127413,-118.147999,180.0
669,1535521322,10,405,34.151833,-118.135717,180.0
670,1535521322,56,451,34.0984,-118.206467,0.0
671,1535521322,56,403,34.033368,-118.160931,180.0
672,1535521322,36,454,34.0501,-118.237901,180.0
673,1535521322,18,408,34.136857,-117.891613,0.0
674,1535521322,10,422,34.064796,-118.235546,0.0
675,1535521322,10,409,34.133057,-118.003055,0.0
676,1535521500,17,423,34.046044,-118.216283,0.0
677,1535521500,17,406,34.1488749,-118.04564,180.0
678,1535521500,4,401,34.15201,-118.1258,0.0
679,1535521500,4,421,34.119903,-118.151627,0.0
680,1535521500,17,429,34.131239,-117.948661,0.0
681,1535521500,17,407,34.1325379,-117.969233,180.0
682,1535521500,34,452,34.0501,-118.237901,0.0
683,1535521500,4,426,34.03326,-118.191311,180.0
684,1535521500,4,404,34.083327,-118.217277,180.0
685,1535521500,4,453,34.033418,-118.155782,0.0
686,1535521500,76,427,34.152417,-118.114348,180.0
687,1535521500,29,402,34.03332,-118.183483,0.0
688,1535521500,4,425,34.114574,-118.158547,180.0
689,1535521500,17,405,34.140317,-118.14815,180.0
690,1535521500,29,451,34.1071359,-118.200783,0.0
691,1535521500,234,403,34.033368,-118.160931,180.0
692,1535521500,62,454,34.047772,-118.227849,180.0
693,1535521500,178,408,34.136919,-117.891003,0.0
694,1535521500,40,422,34.082787,-118.217915,0.0
695,1535521500,4,409,34.132478,-117.977553,0.0
696,1535521680,17,423,34.046044,-118.216283,0.0
697,1535521680,17,406,34.1488749,-118.04564,180.0
698,1535521680,4,401,34.15201,-118.1258,0.0
699,1535521680,4,421,34.119903,-118.151627,0.0
700,1535521680,17,429,34.131239,-117.948661,0.0
701,1535521680,17,407,34.1325379,-117.969233,180.0
702,1535521680,34,452,34.0501,-118.237901,0.0
703,1535521680,4,426,34.03326,-118.191311,180.0
704,1535521680,4,404,34.083327,-118.217277,180.0
705,1535521680,4,453,34.033418,-118.155782,0.0
706,1535521680,76,427,34.152417,-118.114348,180.0
707,1535521680,29,402,34.03332,-118.183483,0.0
708,1535521680,4,425,34.114574,-118.158547,180.0
709,1535521680,17,405,34.140317,-118.14815,180.0
710,1535521680,29,451,34.1071359,-118.200783,0.0
711,1535521680,234,403,34.033368,-118.160931,180.0
712,1535521680,62,454,34.047772,-118.227849,180.0
713,1535521680,178,408,34.136919,-117.891003,0.0
714,1535521680,40,422,34.082787,-118.217915,0.0
715,1535521680,4,409,34.132478,-117.977553,0.0
716,1535521860,23,423,34.0501,-118.237901,0.0
717,1535521860,23,406,34.152417,-118.114348,180.0
718,1535521860,23,401,34.148016,-118.076199,0.0
719,1535521860,4,421,34.1512,-118.1461,0.0
720,1535521860,4,429,34.136857,-117.891613,0.0
721,1535521860,14,407,34.148745,-118.039876,180.0
722,1535521860,14,452,34.063861,-118.23584,0.0
723,1535521860,4,426,34.033368,-118.160931,180.0
724,1535521860,14,428,34.128676,-117.93575,180.0
725,1535521860,23,404,34.057452,-118.23442,180.0
726,1535521860,23,453,34.0333759,-118.173907,0.0
727,1535521860,14,427,34.139816,-118.148139,180.0
728,1535521860,14,402,34.046044,-118.216283,0.0
729,1535521860,105,425,34.108683,-118.197602,180.0
730,1535521860,4,405,34.112344,-118.165047,180.0
731,1535521860,23,451,34.115151,-118.157899,0.0
732,1535521860,124,403,34.033395,-118.154466,180.0
733,1535521860,14,454,34.036247,-118.19302,180.0
734,1535521860,23,422,34.108683,-118.197602,0.0
735,1535521860,14,409,34.130966,-117.922589,0.0
736,1535522040,24,423,34.057452,-118.23442,0.0
737,1535522040,47,406,34.151845,-118.132701,180.0
738,1535522040,24,401,34.142982,-118.029333,0.0
739,1535522040,24,421,34.15201,-118.1258,0.0
740,1535522040,148,429,34.136919,-117.891003,0.0
741,1535522040,36,407,34.148004,-118.07633,180.0
742,1535522040,14,452,34.082787,-118.217915,0.0
743,1535522040,14,426,34.033418,-118.155782,180.0
744,1535522040,14,428,34.1324929,-117.975084,180.0
745,1535522040,44,404,34.0501,-118.237901,180.0
746,1535522040,24,453,34.0332999,-118.188117,0.0
747,1535522040,14,427,34.117204,-118.155258,180.0
748,1535522040,70,402,34.047772,-118.227849,0.0
749,1535522040,47,424,34.033406,-118.155974,0.0
750,1535522040,24,425,34.0984,-118.206467,180.0
751,1535522040,14,405,34.108683,-118.197602,180.0
752,1535522040,14,451,34.133521,-118.148126,0.0
753,1535522040,14,454,34.033328,-118.191982,180.0
754,1535522040,14,408,34.1364949,-117.90419,180.0
755,1535522040,24,422,34.109958,-118.180223,0.0
756,1535522040,44,409,34.136746,-117.901636,0.0
757,1535522220,2,423,34.064796,-118.235546,0.0
758,1535522220,12,406,34.140317,-118.14815,180.0
759,1535522220,44,401,34.133057,-118.003055,0.0
760,1535522220,12,421,34.148691,-118.086438,0.0
761,1535522220,33,407,34.152505,-118.10424,180.0
762,1535522220,12,452,34.093129,-118.211344,0.0
763,1535522220,171,426,34.033395,-118.154466,180.0
764,1535522220,44,428,34.133057,-118.003055,180.0
765,1535522220,12,404,34.047513,-118.22415,180.0
766,1535522220,24,453,34.034751,-118.192189,0.0
767,1535522220,2,427,34.111526,-118.186431,180.0
768,1535522220,64,402,34.0483,-118.232583,0.0
769,1535522220,79,424,34.0333759,-118.173907,0.0
770,1535522220,51,425,34.083327,-118.217277,180.0
771,1535522220,12,405,34.098552,-118.206192,180.0
772,1535522220,12,451,34.140317,-118.14815,0.0
773,1535522220,51,454,34.0333759,-118.173907,180.0
774,1535522220,12,408,34.128987,-117.933165,180.0
775,1535522220,12,422,34.117204,-118.155258,0.0
776,1535522220,145,409,34.136919,-117.891003,0.0
777,1535522400,5,423,34.084084,-118.216459,0.0
778,1535522400,5,406,34.122556,-118.150731,180.0
779,1535522400,30,401,34.1324929,-117.975084,0.0
780,1535522400,30,421,34.148369,-118.073431,0.0
781,1535522400,5,429,34.1364949,-117.90419,180.0
782,1535522400,5,407,34.151845,-118.132701,180.0
783,1535522400,14,452,34.1071359,-118.200783,0.0
784,1535522400,5,428,34.144324,-118.031431,180.0
785,1535522400,41,404,34.044427,-118.211701,180.0
786,1535522400,14,453,34.044427,-118.211701,0.0
787,1535522400,5,427,34.1071359,-118.200783,180.0
788,1535522400,30,402,34.057452,-118.23442,0.0
789,1535522400,30,424,34.033783,-118.192167,0.0
790,1535522400,30,425,34.063861,-118.23584,180.0
791,1535522400,5,405,34.083327,-118.217277,180.0
792,1535522400,164,451,34.140317,-118.14815,0.0
793,1535522400,41,403,34.03335,-118.162183,0.0
794,1535522400,30,454,34.03335,-118.162183,180.0
795,1535522400,5,408,34.132544,-117.968079,180.0
796,1535522400,14,422,34.134223,-118.148138,0.0
797,1535522580,40,423,34.0984,-118.206467,0.0
798,1535522580,2,406,34.112003,-118.170119,180.0
799,1535522580,2,401,34.12906,-117.932574,0.0
800,1535522580,19,421,34.140337,-118.02527,0.0
801,1535522580,19,429,34.128987,-117.933165,180.0
802,1535522580,10,407,34.144517,-118.148217,180.0
803,1535522580,2,452,34.110936,-118.19304,0.0
804,1535522580,19,428,34.148004,-118.07633,180.0
805,1535522580,28,404,34.034751,-118.192189,180.0
806,1535522580,2,453,34.047634,-118.22594,0.0
807,1535522580,2,427,34.089522,-118.21147,180.0
808,1535522580,19,402,34.063861,-118.23584,0.0
809,1535522580,40,424,34.036247,-118.19302,0.0
810,1535522580,10,425,34.056061,-118.234759,180.0
811,1535522580,10,405,34.063861,-118.23584,180.0
812,1535522580,2,451,34.152505,-118.10424,0.0
813,1535522580,2,403,34.033302,-118.171103,0.0
814,1535522580,10,454,34.033395,-118.154466,180.0
815,1535522580,2,408,34.133057,-118.003055,180.0
816,1535522580,2,422,34.1512,-118.1461,0.0
817,1535522760,40,423,34.0984,-118.206467,0.0
818,1535522760,2,406,34.112003,-118.170119,180.0
819,1535522760,2,401,34.12906,-117.932574,0.0
820,1535522760,19,421,34.140337,-118.02527,0.0
821,1535522760,19,429,34.128987,-117.933165,180.0
822,1535522760,10,407,34.144517,-118.148217,180.0
823,1535522760,2,452,34.110936,-118.19304,0.0
824,1535522760,19,428,34.148004,-118.07633,180.0
825,1535522760,28,404,34.034751,-118.192189,180.0
826,1535522760,2,453,34.047634,-118.22594,0.0
827,1535522760,2,427,34.089522,-118.21147,180.0
828,1535522760,19,402,34.063861,-118.23584,0.0
829,1535522760,40,424,34.036247,-118.19302,0.0
830,1535522760,10,425,34.056061,-118.234759,180.0
831,1535522760,10,405,34.063861,-118.23584,180.0
832,1535522760,2,451,34.152505,-118.10424,0.0
833,1535522760,2,403,34.033302,-118.171103,0.0
834,1535522760,10,454,34.033395,-118.154466,180.0
835,1535522760,2,408,34.133057,-118.003055,180.0
836,1535522760,2,422,34.1512,-118.1461,0.0
837,1535522940,4,423,34.11086,-118.174745,0.0
838,1535522940,4,406,34.098552,-118.206192,180.0
839,1535522940,68,401,34.136919,-117.891003,0.0
840,1535522940,28,421,34.132565,-117.958869,0.0
841,1535522940,4,429,34.132622,-118.001154,180.0
842,1535522940,34,407,34.115352,-118.157655,180.0
843,1535522940,4,452,34.133521,-118.148126,0.0
844,1535522940,139,426,34.03335,-118.162183,0.0
845,1535522940,4,428,34.151845,-118.132701,180.0
846,1535522940,15,404,34.033399,-118.158475,180.0
847,1535522940,4,453,34.055405,-118.234902,0.0
848,1535522940,28,427,34.063061,-118.236103,180.0
849,1535522940,15,402,34.0984,-118.206467,0.0
850,1535522940,68,424,34.047772,-118.227849,0.0
851,1535522940,34,425,34.047513,-118.22415,180.0
852,1535522940,4,405,34.0483,-118.232583,180.0
853,1535522940,4,451,34.144324,-118.031431,0.0
854,1535522940,15,403,34.034751,-118.192189,0.0
855,1535522940,15,408,34.148016,-118.076199,180.0
856,1535522940,15,422,34.148691,-118.086438,0.0
857,1535522940,15,409,34.133664,-117.913735,180.0
858,1535523120,6,423,34.119903,-118.151627,0.0
859,1535523120,6,406,34.083327,-118.217277,180.0
860,1535523120,248,401,34.136919,-117.891003,0.0
861,1535523120,6,421,34.130128,-117.925393,0.0
862,1535523120,6,429,34.142366,-118.028371,180.0
863,1535523120,15,407,34.110365,-118.194177,180.0
864,1535523120,34,452,34.140548,-118.148183,0.0
865,1535523120,95,426,34.0333759,-118.173907,0.0
866,1535523120,52,428,34.1512,-118.1461,180.0
867,1535523120,103,404,34.033395,-118.154466,180.0
868,1535523120,6,453,34.063061,-118.236103,0.0
869,1535523120,15,427,34.053178,-118.237752,180.0
870,1535523120,34,402,34.108683,-118.197602,0.0
871,1535523120,6,424,34.051622,-118.23786,0.0
872,1535523120,6,425,34.043807,-118.209999,180.0
873,1535523120,15,405,34.047513,-118.22415,180.0
874,1535523120,6,451,34.133057,-118.003055,0.0
875,1535523120,6,403,34.043807,-118.209999,0.0
876,1535523120,6,408,34.152505,-118.10424,180.0
877,1535523120,25,422,34.148369,-118.073431,0.0
878,1535523120,47,409,34.1308999,-117.947721,180.0
879,1535523300,4,423,34.139816,-118.148139,0.0
880,1535523300,4,406,34.063861,-118.23584,180.0
881,1535523300,4,401,34.13477,-117.910129,180.0
882,1535523300,4,421,34.136746,-117.901636,0.0
883,1535523300,48,429,34.148826,-118.053351,180.0
884,1535523300,4,407,34.104021,-118.204462,180.0
885,1535523300,67,452,34.1512,-118.1461,0.0
886,1535523300,26,426,34.034751,-118.192189,0.0
887,1535523300,4,428,34.130328,-118.148047,180.0
888,1535523300,283,404,34.033395,-118.154466,180.0
889,1535523300,4,453,34.082787,-118.217915,0.0
890,1535523300,34,427,34.047861,-118.229378,180.0
891,1535523300,4,402,34.109958,-118.180223,0.0
892,1535523300,34,424,34.057452,-118.23442,0.0
893,1535523300,34,425,34.034751,-118.192189,180.0
894,1535523300,34,405,34.044427,-118.211701,180.0
895,1535523300,4,451,34.132488,-117.975868,0.0
896,1535523300,4,403,34.047513,-118.22415,0.0
897,1535523300,113,454,34.033418,-118.155782,0.0
898,1535523300,4,408,34.15201,-118.1258,180.0
899,1535523300,48,422,34.142982,-118.029333,0.0
900,1535523300,4,409,34.132396,-117.991802,180.0
901,1535523480,67,423,34.140317,-118.14815,0.0
902,1535523480,67,406,34.057452,-118.23442,180.0
903,1535523480,12,401,34.128386,-117.938913,180.0
904,1535523480,126,421,34.136919,-117.891003,0.0
905,1535523480,43,429,34.148691,-118.086438,180.0
906,1535523480,25,407,34.088014,-118.21243,180.0
907,1535523480,25,452,34.152417,-118.114348,0.0
908,1535523480,12,426,34.043807,-118.209999,0.0
909,1535523480,21,428,34.115352,-118.157655,180.0
910,1535523480,12,453,34.093838,-118.210984,0.0
911,1535523480,12,427,34.046044,-118.216283,180.0
912,1535523480,12,402,34.117204,-118.155258,0.0
913,1535523480,21,424,34.064796,-118.235546,0.0
914,1535523480,12,425,34.03332,-118.183483,180.0
915,1535523480,67,405,34.0355739,-118.192258,180.0
916,1535523480,12,451,34.128676,-117.93575,0.0
917,1535523480,53,403,34.047861,-118.229378,0.0
918,1535523480,293,454,34.033418,-118.155782,0.0
919,1535523480,67,408,34.1512,-118.1461,180.0
920,1535523480,12,422,34.132864,-118.002339,0.0
921,1535523480,12,409,34.140337,-118.02527,180.0
922,1535523660,4,423,34.152246,-118.122824,0.0
923,1535523660,10,406,34.0483,-118.232583,180.0
924,1535523660,10,401,34.132468,-117.979571,180.0
925,1535523660,4,421,34.136857,-117.891613,0.0
926,1535523660,10,429,34.152246,-118.122824,180.0
927,1535523660,10,407,34.06675,-118.234833,180.0
928,1535523660,10,452,34.147732,-118.08192,0.0
929,1535523660,4,426,34.047634,-118.22594,0.0
930,1535523660,4,428,34.109986,-118.194955,180.0
931,1535523660,4,404,34.03335,-118.162183,0.0
932,1535523660,10,453,34.108683,-118.197602,0.0
933,1535523660,10,427,34.0355739,-118.192258,180.0
934,1535523660,4,402,34.134223,-118.148138,0.0
935,1535523660,10,424,34.084717,-118.215797,0.0
936,1535523660,92,425,34.0333759,-118.173907,180.0
937,1535523660,19,405,34.03326,-118.191311,180.0
938,1535523660,4,451,34.136014,-117.906198,0.0
939,1535523660,10,403,34.055405,-118.234902,0.0
940,1535523660,19,454,34.033386,-118.180208,0.0
941,1535523660,4,408,34.130328,-118.148047,180.0
942,1535523660,35,422,34.132544,-117.968079,0.0
943,1535523660,35,409,34.148826,-118.053351,180.0
944,1535523840,4,423,34.152246,-118.122824,0.0
945,1535523840,10,406,34.0483,-118.232583,180.0
946,1535523840,10,401,34.132468,-117.979571,180.0
947,1535523840,4,421,34.136857,-117.891613,0.0
948,1535523840,10,429,34.152246,-118.122824,180.0
949,1535523840,10,407,34.06675,-118.234833,180.0
950,1535523840,10,452,34.147732,-118.08192,0.0
951,1535523840,4,426,34.047634,-118.22594,0.0
952,1535523840,4,428,34.109986,-118.194955,180.0
953,1535523840,4,404,34.03335,-118.162183,0.0
954,1535523840,10,453,34.108683,-118.197602,0.0
955,1535523840,10,427,34.0355739,-118.192258,180.0
956,1535523840,4,402,34.134223,-118.148138,0.0
957,1535523840,10,424,34.084717,-118.215797,0.0
958,1535523840,92,425,34.0333759,-118.173907,180.0
959,1535523840,19,405,34.03326,-118.191311,180.0
960,1535523840,4,451,34.136014,-117.906198,0.0
961,1535523840,10,403,34.055405,-118.234902,0.0
962,1535523840,19,454,34.033386,-118.180208,0.0
963,1535523840,4,408,34.130328,-118.148047,180.0
964,1535523840,35,422,34.132544,-117.968079,0.0
965,1535523840,35,409,34.148826,-118.053351,180.0
966,1535524020,3,423,34.148733,-118.067852,0.0
967,1535524020,3,406,34.042898,-118.207917,180.0
968,1535524020,3,401,34.1488749,-118.04564,180.0
969,1535524020,3,421,34.131239,-117.948661,180.0
970,1535524020,11,429,34.137773,-118.148114,180.0
971,1535524020,36,407,34.051622,-118.23786,180.0
972,1535524020,3,452,34.136759,-118.016578,0.0
973,1535524020,31,426,34.057452,-118.23442,0.0
974,1535524020,21,428,34.088014,-118.21243,180.0
975,1535524020,31,404,34.03332,-118.183483,0.0
976,1535524020,3,453,34.115352,-118.157655,0.0
977,1535524020,11,427,34.033386,-118.180208,180.0
978,1535524020,11,402,34.15201,-118.1258,0.0
979,1535524020,11,424,34.109986,-118.194955,0.0
980,1535524020,49,425,34.033395,-118.154466,180.0
981,1535524020,62,405,34.03335,-118.162183,180.0
982,1535524020,11,451,34.136775,-117.899979,180.0
983,1535524020,21,403,34.082787,-118.217915,0.0
984,1535524020,3,454,34.044427,-118.211701,0.0
985,1535524020,3,408,34.112163,-118.189247,180.0
986,1535524020,3,422,34.136373,-117.904907,0.0
987,1535524020,3,409,34.152167,-118.1241,180.0
988,1535524206,24,423,34.140337,-118.02527,0.0
989,1535524206,12,406,34.033328,-118.191982,180.0
990,1535524206,12,401,34.147732,-118.08192,180.0
991,1535524206,12,421,34.132444,-117.988407,180.0
992,1535524206,12,429,34.119801,-118.151798,180.0
993,1535524206,67,407,34.047861,-118.229378,180.0
994,1535524206,24,452,34.132444,-117.988407,0.0
995,1535524206,12,426,34.064796,-118.235546,0.0
996,1535524206,12,428,34.068632,-118.233044,180.0
997,1535524206,44,404,34.0355739,-118.192258,0.0
998,1535524206,24,453,34.133676,-118.148126,0.0
999,1535524206,44,427,34.033302,-118.171103,180.0
1000,1535524206,44,402,34.152505,-118.10424,0.0
1001,1535524206,12,424,34.112344,-118.165047,0.0
1002,1535524206,94,425,34.033418,-118.155782,0.0
1003,1535524206,75,405,34.033395,-118.154466,180.0
1004,1535524206,12,451,34.130128,-117.925393,180.0
1005,1535524206,12,403,34.095975,-118.209138,0.0
1006,1535524206,67,454,34.047513,-118.22415,0.0
1007,1535524206,12,408,34.106721,-118.20162,180.0
1008,1535524206,87,422,34.136919,-117.891003,0.0
1009,1535524206,24,409,34.1512,-118.1461,180.0
1010,1535524380,6,423,34.132375,-117.998302,0.0
1011,1535524380,6,406,34.033322,-118.182411,180.0
1012,1535524380,37,401,34.152417,-118.114348,180.0
1013,1535524380,6,421,34.140337,-118.02527,180.0
1014,1535524380,18,429,34.109958,-118.180223,180.0
1015,1535524380,18,407,34.046044,-118.216283,180.0
1016,1535524380,6,452,34.132565,-117.958869,0.0
1017,1535524380,23,426,34.083327,-118.217277,0.0
1018,1535524380,6,428,34.057452,-118.23442,180.0
1019,1535524380,18,404,34.043807,-118.209999,0.0
1020,1535524380,23,453,34.140317,-118.14815,0.0
1021,1535524380,6,427,34.033406,-118.155974,180.0
1022,1535524380,18,402,34.148016,-118.076199,0.0
1023,1535524380,6,424,34.127413,-118.147999,0.0
1024,1535524380,18,425,34.033386,-118.180208,0.0
1025,1535524380,249,405,34.033395,-118.154466,180.0
1026,1535524380,18,451,34.131239,-117.948661,180.0
1027,1535524380,48,403,34.108683,-118.197602,0.0
1028,1535524380,48,454,34.047861,-118.229378,0.0
1029,1535524380,6,408,34.088014,-118.21243,180.0
1030,1535524380,261,422,34.136919,-117.891003,0.0
1031,1535524380,6,409,34.133521,-118.148126,180.0
1032,1535524560,12,423,34.132565,-117.958869,0.0
1033,1535524560,12,406,34.03335,-118.162183,180.0
1034,1535524560,24,401,34.151845,-118.132701,180.0
1035,1535524560,82,421,34.148745,-118.039876,180.0
1036,1535524560,77,429,34.108683,-118.197602,180.0
1037,1535524560,12,407,34.036247,-118.19302,180.0
1038,1535524560,24,452,34.12906,-117.932574,0.0
1039,1535524560,7,426,34.099699,-118.205057,0.0
1040,1535524560,24,428,34.051622,-118.23786,180.0
1041,1535524560,7,404,34.047513,-118.22415,0.0
1042,1535524560,119,453,34.1512,-118.1461,0.0
1043,1535524560,127,427,34.033395,-118.154466,180.0
1044,1535524560,24,402,34.142982,-118.029333,0.0
1045,1535524560,24,424,34.140548,-118.148183,0.0
1046,1535524560,24,425,34.033783,-118.192167,0.0
1047,1535524560,12,405,34.033406,-118.155974,0.0
1048,1535524560,7,451,34.132396,-117.991802,180.0
1049,1535524560,12,403,34.109958,-118.180223,0.0
1050,1535524560,7,454,34.053441,-118.235998,0.0
1051,1535524560,12,408,34.070755,-118.228575,180.0
1052,1535524560,24,422,34.135809,-117.906884,180.0
1053,1535524560,24,409,34.115352,-118.157655,180.0
1054,1535524740,15,423,34.12906,-117.932574,0.0
1055,1535524740,28,406,34.033395,-118.154466,180.0
1056,1535524740,28,401,34.140317,-118.14815,180.0
1057,1535524740,8,421,34.148691,-118.086438,180.0
1058,1535524740,8,429,34.093838,-118.210984,180.0
1059,1535524740,8,407,34.03332,-118.183483,180.0
1060,1535524740,8,452,34.136373,-117.904907,0.0
1061,1535524740,8,426,34.109986,-118.194955,0.0
1062,1535524740,28,428,34.047861,-118.229378,180.0
1063,1535524740,52,404,34.047861,-118.229378,0.0
1064,1535524740,15,453,34.152505,-118.10424,0.0
1065,1535524740,28,402,34.133057,-118.003055,0.0
1066,1535524740,65,424,34.1512,-118.1461,0.0
1067,1535524740,28,425,34.037923,-118.196645,0.0
1068,1535524740,8,405,34.033302,-118.171103,0.0
